Timecode,Content
"00:36:03,194 --> 00:36:05,296",I feel--isn't it great to know I've learned nothing?
"00:36:05,296 --> 00:36:07,132",But I feel like...
"00:36:07,380 --> 00:36:12,670","[Laughter] I feel, like, officially that--"
"00:36:12,670 --> 00:36:16,141","I feel like I just need to make an official announcement that I don't apologize for anything,"
"00:36:16,141 --> 00:36:18,043",because I feel really good about it.
"00:36:18,043 --> 00:36:21,146","And if we had shipped one day earlier, the game would've been one day buggier."
"00:36:21,146 --> 00:36:26,317","And, um, if we had shipped the game that the original $3.3 million paid for,"
"00:36:26,317 --> 00:36:27,619",it would've been small.
"00:36:27,619 --> 00:36:31,122","And I like the game that we made instead, and we put a lot of our own money into it,"
"00:36:31,122 --> 00:36:33,291","and I think I'm really, really happy."
"00:36:33,291 --> 00:36:37,595","This is the game, this is what the game kinda said that it wanted to be, about this size,"
"00:36:37,595 --> 00:36:39,030",and we did a really good version of it.
"00:36:39,030 --> 00:36:41,666",And so I don't apologize for anything.
"00:36:41,920 --> 00:37:38,857",[Music] Raz: He makes me laugh.
"00:37:38,857 --> 00:37:42,360","""And that's why it's called a game."" Schafer: Yay!"
"00:37:42,600 --> 00:37:49,134",[Applause] That's awesome.
"00:37:49,134 --> 00:37:52,504","Uh, even though you like basketball..."
"00:37:52,504 --> 00:37:55,340",Burbank: We all have our faults.
"00:37:55,340 --> 00:37:56,474","Schafer: That's awesome. Well, yes."
"00:37:56,474 --> 00:37:57,642","Well, that's awesome."
"00:37:57,642 --> 00:37:59,677","Now, uh, congratulations, Gabe."
"00:37:59,677 --> 00:38:01,246",No speech?
"00:38:01,246 --> 00:38:02,747",Gabe: No. Schafer: Okay.
"00:38:04,382 --> 00:38:05,617",Oh...one more thing.
"00:38:05,617 --> 00:38:09,087","We have boxes of ""Broken Age,"" actual boxes of ""Broken Age,"""
"00:38:09,087 --> 00:38:11,990",and we have enough for everyone here to get one!
"00:38:11,990 --> 00:38:13,091",Ryken: It's under our seat?
"00:38:13,091 --> 00:38:14,292",Schafer: What?
"00:38:14,292 --> 00:38:15,827",Look under your seat...
"00:38:15,827 --> 00:38:19,130",and that'll give me time to open this box.
"00:38:19,130 --> 00:38:25,303","Offscreen: Now that this is wrapping up, like, how do you feel about the whole experience?"
"00:38:25,303 --> 00:38:30,742",Schafer: I wish I really knew right now if I could say 100% what I learned from all that.
"00:38:30,742 --> 00:38:35,680","'Cause some of it's still, you know, uh, too soon."
"00:38:35,680 --> 00:38:39,117","Like, uh, 'cause there's this part of me that's like, I just wanna not tell anybody"
"00:38:39,117 --> 00:38:40,385",about what we're working on right now.
"00:38:40,385 --> 00:38:43,254","Like, I feel just kinda, like, so exposed that I just wanna be--"
"00:38:43,254 --> 00:38:47,759","I just wanna have some secrets for a little while, just as a kinda break from that."
"00:38:47,759 --> 00:38:51,629","I had a pleasant trip down memory lane making an adventure game, but I remembered"
"00:38:51,629 --> 00:38:52,764",how hard they are to make.
"00:38:52,764 --> 00:38:56,568","And, um, I don't think my next game will be an adventure game."
"00:38:56,568 --> 00:38:58,736",I wouldn't say I'd never make one again.
"00:38:58,736 --> 00:39:02,640","But in the end, I really-- I really think the team put together a beautiful game,"
"00:39:02,640 --> 00:39:05,076",and that's what I'm most happy with.
"00:39:05,076 --> 00:39:06,344",'Kay.
"00:39:06,344 --> 00:39:09,480","Now, this is gonna be awkward in case this came out wrong."
"00:39:12,483 --> 00:39:14,586",This is a little light.
"00:39:14,586 --> 00:39:15,687",That's a different game.
"00:39:15,687 --> 00:39:17,322",What?
"00:39:17,322 --> 00:39:21,693","Whoa, -look at that. -Beautiful."
"00:39:21,693 --> 00:39:22,794","It looks beautiful, okay wait."
"00:39:22,794 --> 00:39:24,162",I don't believe it.
"00:39:24,162 --> 00:39:26,631","The design of this was supposed to have Vella on the bottom,"
"00:39:26,631 --> 00:39:28,600",'cause her hair is touching the logo.
"00:39:28,600 --> 00:39:32,003","Not that I'm gonna complain, 'cause it's really awesome."
"00:39:32,003 --> 00:39:33,671",Okay.
"00:39:33,671 --> 00:39:35,306",I--I just have to demonstrate before you leave.
"00:39:35,306 --> 00:39:36,441",This is fantastic.
"00:39:36,441 --> 00:39:40,345",Let's see if it works; I've never tested this before.
"00:39:40,345 --> 00:39:42,780","Gah, no, it doesn't work."
"00:39:42,780 --> 00:39:44,148",Gah! Nope.
"00:39:44,148 --> 00:39:46,651","Let's see, how does it actually--?"
"00:39:46,651 --> 00:39:49,320","Okay, get rid of this."
"00:39:49,320 --> 00:39:51,522",Whoa...
"00:39:51,522 --> 00:39:52,624",Very cool.
"00:39:52,624 --> 00:39:53,491","And that, and that?"
"00:39:53,491 --> 00:39:54,592",See?
"00:39:54,592 --> 00:39:56,227","And then, oh..."
"00:39:56,227 --> 00:40:00,331","I want everyone to do that when you get your copy and fix it, okay?"
"00:40:01,920 --> 00:40:08,673","[Applause] That is kinda funny, we did Kickstart this thing"
"00:40:08,673 --> 00:40:11,242",and now it's actually a box in my hand.
"00:40:11,242 --> 00:40:12,844","Well, that pretty much ends this documentary."
"00:40:12,844 --> 00:40:14,646",And...scene.
"00:40:14,646 --> 00:40:17,548",I really hoped when it came out people wouldn't forget about
"00:40:17,548 --> 00:40:19,584",how it was funded and just kinda talk about the game.
"00:40:19,584 --> 00:40:22,320","But it seemed like every review had to talk about the development story,"
"00:40:22,320 --> 00:40:24,856","and so that was part of the lore for a long time, still."
"00:40:24,856 --> 00:40:29,494","So I hope, um, five years from now when people talk about adventure games,"
"00:40:29,494 --> 00:40:31,229",they can look at it as just an adventure game.
"00:40:31,229 --> 00:40:35,199","And so I think it'll be remembered well, and people can just kinda get over"
"00:40:35,199 --> 00:40:37,468",the crowdfunding part of it.
"00:40:37,468 --> 00:40:42,473","Kipnis: I--to be honest with you, I'm not really sure how this whole thing is gonna be looked at in the end."
"00:40:42,473 --> 00:40:44,842",Um...
"00:40:44,842 --> 00:40:49,314","I--I guess, like, everyone has hopes for, like, a game when it comes out,"
"00:40:49,314 --> 00:40:53,451","and I had certain hopes that, um..."
"00:40:53,451 --> 00:40:55,820","maybe were not fulfilled, necessarily."
"00:40:55,820 --> 00:41:02,827","And, uh, and it has more to do with just, like, I really hoped people would love the game."
"00:41:02,827 --> 00:41:07,598","Um, and it's not to say that they didn't, but I kinda just, um--"
"00:41:07,598 --> 00:41:14,605",I think there--there was a lot of controversy surrounding the game and the company
"00:41:14,605 --> 00:41:16,574",that I wish hadn't been there.
"00:41:16,574 --> 00:41:20,611","Like, I just wish it was..."
"00:41:20,611 --> 00:41:21,579",I don't know.
"00:41:21,579 --> 00:41:24,148","Annable: It was a long, hard road, and it was very public,"
"00:41:24,148 --> 00:41:27,218",and I feel like there were a lot of things that changed.
"00:41:27,218 --> 00:41:32,991","Um, and they weren't necessarily just because of ""Broken Age"" and its visibility."
"00:41:32,991 --> 00:41:37,795","I think the company is a different company now than it was three years ago,"
"00:41:37,795 --> 00:41:41,599","and I'm trying to still figure out, why?"
"00:41:41,599 --> 00:41:43,501","I don't know, are we just older?"
"00:41:43,501 --> 00:41:46,537","Offscreen: Do you have any expectation of ""Broken Age's"" performance?"
"00:41:46,537 --> 00:41:47,872",Annable: I don't know.
"00:41:47,872 --> 00:41:51,376","Bailey: And then...uh, talking about sales of ""Broken Age,"""
"00:41:51,376 --> 00:41:54,545","so, uh, sales on Steam, we had a feature spot."
"00:41:54,545 --> 00:41:58,383","Um, it acted more like an update than, like, a--a new push."
"00:41:58,383 --> 00:42:03,988","Um, however, we got a feature on Apple, which is doing really well; about $25,000 a day."
"00:42:03,988 --> 00:42:09,160","Um, and then we also have, um, sales for, uh, Sony."
"00:42:09,160 --> 00:42:12,563","PS4, we had, like, $100,000 worth of sales, uh, over the weekend."
"00:42:12,563 --> 00:42:14,766","And it just got featured, so, uh, that's cool."
"00:42:14,766 --> 00:42:17,769","Schafer: My expectation-- my expectation of ""Broken Age"" in the end"
"00:42:17,769 --> 00:42:19,570",would just be to break even.
"00:42:19,570 --> 00:42:22,707","I know it was kind of always like a Kickstarter, like, you plan on it--"
"00:42:22,707 --> 00:42:27,612","Like, it's--the risk is gone of losing money on it, so you know you've broken even if you just make the game"
"00:42:27,612 --> 00:42:28,813",to that amount of money.
"00:42:29,013 --> 00:42:32,583","But we made it, like, twice as much, almost, as we got in, or more."
"00:42:32,583 --> 00:42:36,454","And so, um, we will just about make that back."
"00:42:36,454 --> 00:42:40,358","And the biggest change is that we don't need the publishers anymore, 100%."
"00:42:40,358 --> 00:42:43,795","You know, it used to be, like, there was no money in the world outside of publishers."
"00:42:43,795 --> 00:42:45,596",And I think crowdfunding's here to stay.
"00:42:45,596 --> 00:42:48,499","I think it's, um, hopefully gonna grow."
"00:42:48,499 --> 00:42:52,770","And in my dream-- my dream world, it would be big enough to fund AAA games"
"00:42:52,770 --> 00:42:58,109",and it would be the way that we fund all games going forward.
"00:42:58,109 --> 00:43:01,379","So now when we're talking to a publisher, the deals are better."
"00:43:01,379 --> 00:43:04,849","We're asking for less money, but we're also not entirely dependent on them"
"00:43:04,849 --> 00:43:06,584",to make payroll next week.
"00:43:06,584 --> 00:43:08,519","We're not like, ""Please, we just--sign us."
"00:43:08,519 --> 00:43:12,523","We'll--we'll sign anything, we just gotta make payroll."" It's like, okay, you gotta kick us in the teeth"
"00:43:12,523 --> 00:43:14,358",once a month and all this stuff.
"00:43:14,358 --> 00:43:17,662",And now we only have to take good deals with people we like.
"00:43:17,662 --> 00:43:21,666","So we still work with publishers, but, um, it's different."
"00:43:21,666 --> 00:43:24,502",Because we're 100% in control.
"00:43:26,337 --> 00:43:27,872","Annable: Yeah, we're not..."
"00:43:27,872 --> 00:43:31,476",we're not rollin' in millions of dollars.
"00:43:31,476 --> 00:43:35,880","I--I don't know if that would necessarily make us happier, though."
"00:43:35,880 --> 00:43:38,483",Schafer: You guys are the best.
"00:43:38,483 --> 00:43:40,485",Thank you for all your lovely audio.
"00:43:40,485 --> 00:43:41,853",And thanks for your beard.
"00:43:41,853 --> 00:43:43,488",Stoddard: It's kind of a milestone.
"00:43:43,488 --> 00:43:50,127","I think there's a-- there's a few things in general around gaming that ""Broken Age,"" like,"
"00:43:50,127 --> 00:43:54,499",really kinda did a push towards a new area.
"00:43:54,499 --> 00:43:56,634",And I like that.
"00:43:56,634 --> 00:43:59,871","Um, there's a whole bunch of stuff, like, we could've done differently"
"00:43:59,871 --> 00:44:02,473","and, like, we definitely fell down in some areas."
"00:44:02,473 --> 00:44:04,308","But, like, so what?"
"00:44:04,308 --> 00:44:05,843","Like, that's how you-- that's how you go forward."
"00:44:05,843 --> 00:44:10,014","Like, if you never fail, then you just aren't learning anything."
"00:44:10,014 --> 00:44:13,284","You're just... being boring, really."
"00:44:14,752 --> 00:44:16,554",Franzke: I think it was a huge success.
"00:44:16,554 --> 00:44:19,290","Without this project, who knows?"
"00:44:19,290 --> 00:44:25,229","Maybe Kickstarter would have never been the prime platform for, you know, crowdfunded games."
"00:44:25,229 --> 00:44:31,002","I think it made it possible for a lot of other people to--to work on their dream projects,"
"00:44:31,002 --> 00:44:33,404","so that's--that's pretty cool, yeah."
"00:44:33,404 --> 00:44:36,474","So overall, you know, I couldn't be happier, I really couldn't."
"00:44:36,474 --> 00:44:42,446","And, you know, the other day, um, the other day I went to just a random technology store"
"00:44:42,446 --> 00:44:46,017","here in Germany, and--and we just, um..."
"00:44:46,017 --> 00:44:48,252",walked by this little thing.
"00:44:48,252 --> 00:44:54,258","So, just have--to see this physical manifestation of all the work that, you know,"
"00:44:54,258 --> 00:44:57,562","went into--into this game is, like, super awesome."
"00:44:57,562 --> 00:45:00,231","Schafer: Hey, Ray! Good job. Crook: Has the soundtrack in there."
"00:45:00,231 --> 00:45:02,199","Schafer: Oh, I forgot to mention, it has the soundtrack in there."
"00:45:02,199 --> 00:45:05,503","Crook: I mean, I guess we did accomplish what we wanted to, which was to do this game."
"00:45:05,503 --> 00:45:08,773","And we--and we did that, and we--and we finished it."
"00:45:08,773 --> 00:45:14,612",I think what we did do that was the-- that I think was the most beneficial to everybody
"00:45:14,612 --> 00:45:21,819",was that we kind of cracked things open and we let people look inside of how things work.
"00:45:21,819 --> 00:45:28,492","And this maybe will help them to see how things-- uh, how difficult, uh, it is,"
"00:45:28,492 --> 00:45:32,496",and how we're kinda lucky that anything even comes out.
"00:45:32,496 --> 00:45:36,467","Like, that any video games actually get finished, um, is kind of a miracle."
"00:45:36,467 --> 00:45:37,501",And--and so that's good.
"00:45:37,501 --> 00:45:39,804",I hope that-- that helps...
"00:45:39,804 --> 00:45:44,208","I--I hope that helps people who are fans of video games and like playing video games,"
"00:45:44,208 --> 00:45:49,080","it just helps them understand and have a little bit of empathy towards, uh,"
"00:45:49,080 --> 00:45:51,616",those of us who are in this industry.
"00:45:51,616 --> 00:45:57,855","Um...you know, we're lucky to be in it, and I--you know, I'm grateful to be in it, um,"
"00:45:57,855 --> 00:46:01,826","but it's not always easy, and--and it's-- and I'm glad that"
"00:46:01,826 --> 00:46:06,364","we were able to show that to people in--in an honest way, so it's kinda neat."
"00:46:06,364 --> 00:46:12,403","I mean, if Double Fine's not around in 10 years, let's just, say, um-- it'll always be rem--"
"00:46:12,403 --> 00:46:13,804","like, it's out there now forever, right?"
"00:46:13,804 --> 00:46:17,208","Once it's on the Internet, um, it'll always be there."
"00:46:17,208 --> 00:46:20,044",And so...so...
"00:46:20,044 --> 00:46:23,614",Double Fine will always be...
"00:46:23,614 --> 00:46:24,882",...around.
"00:46:25,000 --> 00:46:36,761",[Music] Stoddard: I think it was very positive.
"00:46:36,761 --> 00:46:39,163",I think there was a lot of stuff that we really did contribute
"00:46:39,163 --> 00:46:40,598",to the games industry.
"00:46:40,598 --> 00:46:45,369","And...uh, and there's a lot of stuff that we sidestepped and, like, misstepped."
"00:46:45,369 --> 00:46:47,405","And we're trying to learn from that, too."
"00:46:47,405 --> 00:46:53,344","So, um, considering all that, I--going back and playing the actual game,"
"00:46:53,344 --> 00:46:55,346",I actually think we did really solid work.
"00:46:55,346 --> 00:46:58,849","And I actually think it's, um..."
"00:46:58,849 --> 00:47:01,719",I think it's a really good game.
"00:47:01,719 --> 00:47:05,189",I haven't really seen many reactions that are just blasé.
"00:47:05,189 --> 00:47:08,859","Like, it--it's usually a strong reaction, one way or the other."
"00:47:08,859 --> 00:47:14,765","And to me, in any art form, that's great."
"00:47:14,765 --> 00:47:18,202","Like, that means that it's provoking something."
"00:47:18,202 --> 00:47:21,472",And I think that's what this is about.
"00:47:21,472 --> 00:47:26,143","If, like, we did three years of work and there was all these trials and tribulations"
"00:47:26,143 --> 00:47:30,815","and at the end somebody just went, ""Meh,"" like, that would be crushing!"
"00:47:30,815 --> 00:47:33,150",But it hasn't been like that; it's been the opposite.
"00:47:33,150 --> 00:47:38,556","Like, it's either really, really good or really, really awful or, you know,"
"00:47:38,556 --> 00:47:41,592","very, very vocal, no matter what."
"00:47:42,593 --> 00:47:43,761",Great.
"00:47:43,761 --> 00:47:45,796",Then we did our job.
"00:47:47,520 --> 00:49:42,200",[Music]
