Timecode,Content
"00:38:28,106 --> 00:38:29,841",and which ones might be okay to drop.
"00:38:29,841 --> 00:38:37,315","And this is specifically for the date in two weeks from now, which is like pressing it to the disc for PC."
"00:38:37,315 --> 00:38:43,621","So I guess it's, like, what are we gonna not feel comfortable having fixed before that disc is pressed."
"00:38:43,621 --> 00:38:45,023",And how bad is the situation right now?
"00:38:45,023 --> 00:38:47,225",'Cause I'm hearing things like the bugs aren't gonna be fixed
"00:38:47,225 --> 00:38:48,393",by the ship date and all that.
"00:38:48,393 --> 00:38:52,197","I mean, from Vic's last email, it sounds like we're tracking about half the speed"
"00:38:52,197 --> 00:38:55,300","um, that we would need to be for fixing these 250."
"00:38:55,300 --> 00:39:00,805","Um, I guess it's just, like, what's the line we can draw where we're comfortable that it's a solid build"
"00:39:00,805 --> 00:39:03,541",that's not gonna crash that gives a good experience.
"00:39:03,541 --> 00:39:06,844","And, yeah, maybe there's, like, some polish stuff that would have been nice to be in there"
"00:39:06,844 --> 00:39:11,049",but at least it's in versions that get patched.
"00:39:11,049 --> 00:39:14,052","Hansen: I mean, every game that ships ships with bugs, period."
"00:39:14,052 --> 00:39:15,753","They're--I mean, it's just unavoidable."
"00:39:15,753 --> 00:39:17,422",You can keep testing a game forever.
"00:39:17,422 --> 00:39:19,757",It's just you have to get to the point where you feel like
"00:39:19,757 --> 00:39:23,995","you found things that are-- you know, that most people are likely to run into"
"00:39:23,995 --> 00:39:25,530",and you've addressed all that stuff.
"00:39:25,530 --> 00:39:28,132","Rice: Then, like, there's certain cut scenes when you interact with things"
"00:39:28,132 --> 00:39:30,401",in the spinning mode where she'll then just not be spinning
"00:39:30,401 --> 00:39:32,503","all of a sudden and talking, then it'll go back into"
"00:39:32,503 --> 00:39:36,207","spinning, like-- Schafer: I haven't seen that. Rice: You haven't seen that?"
"00:39:36,207 --> 00:39:38,676","Schafer: Okay, we should find those. Rice: I just saw it, like, last night, so..."
"00:39:38,676 --> 00:39:39,811","Crook: Oh, okay."
"00:39:39,811 --> 00:39:42,113",Schafer: What stretching arms show?
"00:39:42,113 --> 00:39:44,515","Crook: When, the wakeup scene? Schafer: Mm-hm."
"00:39:44,515 --> 00:39:48,286","Crook: The arm--It happens twice, when it grabs him and then you can see at the very top,"
"00:39:48,286 --> 00:39:50,855","you can see, like, the arms are all wacky."
"00:39:50,855 --> 00:39:52,724",Like they're all stretched out and weird.
"00:39:52,724 --> 00:39:54,692",Schafer: Is it really ugly? Romero: Is that...?
"00:39:54,692 --> 00:39:57,729",Rice: I think I've seen it. It's like the top point is off the side and then where they come in.
"00:39:57,729 --> 00:40:00,832","Schafer: If you were a player, would you say that's the science fiction, uh..."
"00:40:00,832 --> 00:40:03,134","Crook: It's a sliver of, like, pulled out stuff."
"00:40:03,134 --> 00:40:08,506","Franzke: It is a potentially really risky fix, though, because touching-- Getting that camera to work right in that scene"
"00:40:08,506 --> 00:40:11,542",was--we spent weeks-- Schafer: It's not just reposing the hand?
"00:40:11,542 --> 00:40:16,080",Franzke: Right. And I really would not feel comfortable messing with the cameras unless we really have to because...
"00:40:16,080 --> 00:40:18,149",Schafer: Would you fix it with the camera or fix it with the animation?
"00:40:18,149 --> 00:40:21,252",Crook: We can try and change up the animation-- Schafer: But you can't just straighten up the arm.
"00:40:21,252 --> 00:40:24,155",Crook: That's a scary scene. Schafer: Hm.
"00:40:24,155 --> 00:40:29,160",Crook: We are trying to take things that maybe-- small things that we normally might ask
"00:40:29,160 --> 00:40:33,831","the game play programmers to do, uh, we're trying to fix those things ourselves"
"00:40:33,831 --> 00:40:36,134",just because they're so swamped.
"00:40:36,134 --> 00:40:38,836",But we're not programmers and we have to be careful.
"00:40:38,836 --> 00:40:40,305",We don't want to break things.
"00:40:40,305 --> 00:40:42,140",So I'm kind of learning a lot of things.
"00:40:42,140 --> 00:40:45,376","Um, I'm learning a few things about game play programming."
"00:40:45,376 --> 00:40:50,448",Schafer: What if Ben Peck is super miserable at his new job? Has anyone called him lately?
"00:40:50,448 --> 00:40:52,817",Crook: I saw--I saw him at GDC. He looked a little miserable.
"00:40:52,817 --> 00:40:55,586","Schafer: Yeah, see what I'm saying? Crook: That was only 'cause Anna was giving him mean looks."
"00:40:57,255 --> 00:41:00,658",Franzke: I saw him on Friday and he seemed relatively happy.
"00:41:00,658 --> 00:41:02,794","Schafer: Wait, can we see how many of these we have to go through?"
"00:41:02,794 --> 00:41:06,164","Romero: Uh, so we're at 155."
"00:41:06,164 --> 00:41:08,733",The bottom goes all the way to 252.
"00:41:08,733 --> 00:41:10,201",So we're about a hundred away.
"00:41:10,201 --> 00:41:13,738","Schafer: Oh, my God."
"00:41:13,738 --> 00:41:20,144","Hansen: We don't have a lot of time in general, so yeah, in aggregate, all that stuff is a lot of work."
"00:41:20,144 --> 00:41:26,050","'Cause what we're trying to do is, like, get to a point where we've addressed everything we're gonna address"
"00:41:26,050 --> 00:41:29,520",and then have the game sit without anybody working on it.
"00:41:29,520 --> 00:41:33,157","Just--it's just sitting just in QA for, like, a week."
"00:41:33,157 --> 00:41:36,260",And that's the hard part 'cause we-- we've already eaten into that week.
"00:41:36,260 --> 00:41:40,865","And so we're kind of faced with the decision now of, like, do we just work up to the deadline"
"00:41:40,865 --> 00:41:42,600",and just ship what we have?
"00:41:42,600 --> 00:41:44,335",And there's a huge risk involved with that.
"00:41:44,335 --> 00:41:47,672","But even, like, the small, minor polish bugs, it's like, you get enough of those"
"00:41:47,672 --> 00:41:50,408",and it does make a huge impact on the quality of the game.
"00:41:50,408 --> 00:41:52,643","Schafer: Yeah, it looks really bad."
"00:41:52,643 --> 00:41:56,714","Um, when we print this disc, how would people get the patch?"
"00:41:56,714 --> 00:41:58,116",Franzke: Steam.
"00:41:58,116 --> 00:42:00,551",Schafer: So that's the only way to get the patch for their disc-based version
"00:42:00,551 --> 00:42:01,719",of the game is by using Steam?
"00:42:01,719 --> 00:42:04,789",Franzke: Yeah. Schafer: They can't download it from our website or anything like that?
"00:42:04,789 --> 00:42:07,058","Franzke: Our infrastructure--like, we would require to have"
"00:42:07,058 --> 00:42:10,828",some kind of login service for people to register accounts.
"00:42:10,828 --> 00:42:16,701",Schafer: That could be a huge consumer thing of them saying I need to--
"00:42:16,701 --> 00:42:19,670","in order to get the patch, I need to join Steam, and I don't want to join Steam."
"00:42:19,670 --> 00:42:21,105",I bought this disc. Franzke: Yeah.
"00:42:21,105 --> 00:42:25,510","Schafer: So it's not like in the old days, where a patch was just a bunch of LUA files"
"00:42:25,510 --> 00:42:29,046",that you could just unpack into the directory of your game and it would fix it?
"00:42:29,046 --> 00:42:32,617","Franzke: We could, but we have no infrastructure for that right now."
"00:42:32,617 --> 00:42:34,385",Schafer: On the server side or in the game?
"00:42:34,385 --> 00:42:39,624",In the game would have to have that kind of-- Franzke: We right now have no software to create an incremental patch.
"00:42:44,395 --> 00:42:45,797",Schafer: People are gonna freak out.
"00:42:45,797 --> 00:42:48,666","Rice: Yeah, well, we don't want to have to support a whole 'nother platform."
"00:42:48,666 --> 00:42:51,869","And, like, it would mean, like, building ground up an infrastructure"
"00:42:51,869 --> 00:42:54,705",for them to be able to sign in to something.
"00:42:54,705 --> 00:42:57,875","For us to be able to host something, for us to support a whole 'nother platform."
"00:42:57,875 --> 00:43:01,312","Schafer: Well, I just think the other stuff is-- like, just 'cause it's hard for us doesn't mean"
"00:43:01,312 --> 00:43:03,080",we're not gonna have to deal with it as a company.
"00:43:03,080 --> 00:43:05,850","You know what I mean? Like, as a huge community or PR problem."
"00:43:05,850 --> 00:43:10,988",Rice: This was a red flag waved as soon as we said we were gonna do a box copy.
"00:43:10,988 --> 00:43:14,325","Franzke: Right, I mean, that's one of the first things we talked about is how the patching would work."
"00:43:14,325 --> 00:43:19,030","Rice: Yeah, well, we can handle it case-by-case and give them a DRM free code whenever we have to"
"00:43:19,030 --> 00:43:22,733",for GOG or whatever if you think people care that much about DRM.
"00:43:22,733 --> 00:43:26,404","Schafer: I mean, probably be they wouldn't notice all these things like a flicking shadow or something under the seat."
"00:43:26,404 --> 00:43:32,410","But it's just that people who buy DRM free copies of games are like, ""I'm not signing on to anything."
"00:43:32,410 --> 00:43:36,714","I don't want to sign on to Steam."" Rice: Right. Franzke: They hate--they hate Steam."
"00:43:36,714 --> 00:43:39,684","Schafer: And they were loud about that until we made the DRM free version of the game,"
"00:43:39,684 --> 00:43:42,587","the first game, so..."
"00:43:42,587 --> 00:43:44,856",And then what happens if we ship late to Nordic?
"00:43:44,856 --> 00:43:47,125",What does Nordic do if we ship late to them?
"00:43:47,125 --> 00:43:50,394","Rice: Uh, the disc is late, then all the dates shift."
"00:43:50,394 --> 00:43:51,562",Schafer: And then what happens?
"00:43:51,562 --> 00:43:53,631",Rice: Then all the dates shift.
"00:43:53,631 --> 00:43:54,832",Schafer: And then what happens.
"00:43:54,832 --> 00:43:59,770","Rice: Tell Sony and Justin's mad, and, yeah."
"00:43:59,770 --> 00:44:06,377","Rice: Yeah? I'm just trying to balance that out like how bad it would be if-- okay, anyway."
"00:44:06,377 --> 00:44:07,445",Maybe they wouldn't notice issues.
"00:44:07,445 --> 00:44:10,014",Rice: This is why we never wanted to sim ship a disc.
"00:44:10,014 --> 00:44:12,250","This is why we wanted to, like, have the game out there,"
"00:44:12,250 --> 00:44:16,387","have it be patched and finished before we did. So as soon as we signed a contract to sim ship,"
"00:44:16,387 --> 00:44:19,824",we knew it would mean either finishing it all and having this period
"00:44:19,824 --> 00:44:23,494",or having a build on a disc that wasn't fully patched.
"00:44:23,494 --> 00:44:26,664",Schafer: Say we slipped the disc date by two weeks.
"00:44:26,664 --> 00:44:30,401",Does that mean moving that revenue out of the plan for two weeks is Justin's problem
"00:44:30,401 --> 00:44:33,838",or that there's something bigger with Nordic where they have a truck idling
"00:44:33,838 --> 00:44:35,439",in the loading dock for two weeks?
"00:44:35,439 --> 00:44:37,642",Rice: It's that. They want us to right now announce a date.
"00:44:37,642 --> 00:44:39,076",And Sony wants us to commit to a date.
"00:44:39,076 --> 00:44:40,545",Everyone wants us to commit to a date.
"00:44:40,545 --> 00:44:43,347",We've been holding it off because of all these moving pieces.
"00:44:43,347 --> 00:44:46,250",Schafer: But it sounds like we already are committed to a date if we're saying we can't slip it.
"00:44:46,250 --> 00:44:49,487","Rice: We haven't totally, but we should and that's what he wants to know."
"00:44:49,487 --> 00:44:52,056",Schafer: Why don't we just move it two weeks and then commit to it?
"00:44:52,056 --> 00:44:53,357",Rice: 'Cause I don't know that Justin can.
"00:44:53,357 --> 00:44:56,194","They've been talking-- so there's, like, million pieces in place."
"00:44:56,194 --> 00:44:57,762","Schafer: Like, these are all the ones we know about."
"00:44:57,762 --> 00:45:01,299","I'm talking about there's a bug that we ship on the disc that is, like every--"
"00:45:01,299 --> 00:45:03,267","it's like the elevator, Manny locked in the elevator bug."
"00:45:03,267 --> 00:45:06,837","Rice: Okay. Schafer: Everyone's posting vines about it all over, it's all over Twitter the next day."
"00:45:06,837 --> 00:45:08,706","And everyone's like, everyone's freaking out about this bug."
"00:45:08,706 --> 00:45:12,743","Say I can't this patch 'cause I bought the disc, or I was dumb enough to buy the disc version."
"00:45:12,743 --> 00:45:17,648","You know, and it's just like we're ripping off everybody and that's the story."
"00:45:17,648 --> 00:45:22,987","And if it's that on one hand or slipping the date by two weeks, I would slip the date by two weeks."
"00:45:22,987 --> 00:45:25,456",But I want to know what's the consequence of that?
"00:45:25,456 --> 00:45:26,824","Rice: Yeah, we'll talk about it after."
"00:45:26,824 --> 00:45:28,726",Schafer: Yeah.
"00:45:30,561 --> 00:45:33,297","Romero: Uh, all right, almost to the forest."
"00:45:33,297 --> 00:45:34,832",Let's see.
"00:45:34,832 --> 00:45:37,368",Rice: That was the first thing I thought when we had that conversation.
"00:45:37,368 --> 00:45:39,837","I was like, oh, is there wiggle room in their production schedule"
"00:45:39,837 --> 00:45:41,872","for, uh, the box?"
"00:45:41,872 --> 00:45:45,376","And I looked, and no, their drop dead is, like, the 24th."
"00:45:45,376 --> 00:45:49,146","And that's why they wanted it on the 20th so they could, like, prepare everything."
"00:45:49,146 --> 00:45:56,120","Uh, so it would mean pushing the box date out, which I think, since it would be our fault for delivering a build later"
"00:45:56,120 --> 00:45:57,855",that we'd have to push everything.
"00:45:57,855 --> 00:46:02,727","'Cause I think, like, if we delivered the build on time and they were the reason that the box showed up late,"
"00:46:02,727 --> 00:46:05,196",then we could have shipped and not have it sim shipped.
"00:46:05,196 --> 00:46:07,999","But, um, yeah, we have to sim ship with them."
"00:46:07,999 --> 00:46:14,038","Uh, so, yeah, it would mean, um, moving all the other stuff, which is possible."
"00:46:14,038 --> 00:46:18,042","It just is, like, going back to everybody and making sure that they're okay with it."
"00:46:18,042 --> 00:46:21,212","And especially since Anna's been out all week, it's made it even trickier."
"00:46:21,212 --> 00:46:25,650","We've got, like, all the other programmers piling on now to try and help out."
"00:46:25,650 --> 00:46:32,156","So that's helping, but, yeah, I mean, I guess we're still gonna end up with looking like"
"00:46:32,156 --> 00:46:35,826",at least another week or two of game play bugs.
"00:46:35,826 --> 00:46:39,330","There's just also this unknown question of, like, is there a big bug that we're missing"
"00:46:39,330 --> 00:46:40,765",that we don't know about?
"00:46:40,765 --> 00:46:46,404","I think that Tim is a little bit worried about, like, our patching solution on the disc, too,"
"00:46:46,404 --> 00:46:51,609","and even if that's, like, um, gonna be well met by customers."
"00:46:51,609 --> 00:46:54,278","Yeah, I guess the question is whether we are gonna be okay with"
"00:46:54,278 --> 00:47:02,086",now rolling out to all of our partners and potentially having to move it back a week or two.
"00:47:02,086 --> 00:47:04,121","Bailey: Yeah, I mean, that's problematic."
"00:47:04,121 --> 00:47:07,858",We--it's in our best interests to stick to the April 28th date.
"00:47:08,059 --> 00:47:14,031","Rice: Mm-hm. Bailey: So, um, it's just there's not a whole lot of wiggle room left."
"00:47:14,031 --> 00:47:19,370","Rice: Yeah. Hansen: Yeah, he's trying to-- he's trying to lay out the whole thing to Justin."
"00:47:19,370 --> 00:47:23,708","I mean, honestly, what we've got to do is present options for Justin."
"00:47:23,708 --> 00:47:25,676","You know, there's pros and cons for each one of them, right?"
"00:47:25,676 --> 00:47:28,879",And it's--we need to make a business decision on this.
"00:47:28,879 --> 00:47:35,319","Bailey: Because it's a double hit for us to, like, take on more expense for Broken Age to go a week longer."
"00:47:35,319 --> 00:47:38,255","But then also not to have the money that's being brought in, so..."
"00:47:38,255 --> 00:47:43,694","Hansen: You know, Tim's already made his decision, but, you know, Justin needs to weigh in on it also"
"00:47:43,694 --> 00:47:46,263","because there's a lot at stake for this, so..."
"00:47:46,263 --> 00:47:51,102","There's ramifications of all these decisions, but, I mean, we want to push for the one that's gonna give"
"00:47:51,102 --> 00:47:53,170",the highest quality game at the end.
"00:47:53,170 --> 00:47:59,110","Rice: Yeah, the question is whether we can maybe just push the date back of starting burning all of those discs"
"00:47:59,110 --> 00:48:03,013","and still make the 28th, because the rest of it actually looks like"
"00:48:03,013 --> 00:48:10,154",it's kinda on track for the 28th as far as digital release across all of our other platforms.
"00:48:10,154 --> 00:48:13,090",So I don't think that really affects the digital dates.
"00:48:13,090 --> 00:48:17,394","Hansen: One week of bug fixing and then one week of-- you know, nobody's touching the build."
"00:48:17,394 --> 00:48:18,796","Rice: Yeah, exactly. Hansen: It's just in QA."
"00:48:18,796 --> 00:48:24,435","Rice: If we can go to them and see if they can move their date for manufacturing back and not touch the final date,"
"00:48:24,435 --> 00:48:26,003",then that seems like it should be good.
"00:48:26,003 --> 00:48:28,873","Bailey: Okay. I mean hearing this, you know, you're probably right."
"00:48:28,873 --> 00:48:31,008","Let's just go ahead and, um..."
"00:48:31,008 --> 00:48:36,614",I think it'd be good to maybe just even get a call and just get all the major stakeholders on the line at once
"00:48:36,614 --> 00:48:40,484",and then we can talk about what the date's looking like and then talk about some stuff
"00:48:40,484 --> 00:48:43,854",that we can give as well and figure it out.
"00:48:43,854 --> 00:48:47,758","Hansen: I almost don't want to, like-- the way we phrase this is kind of important 'cause we don't want to, like,"
"00:48:47,758 --> 00:48:49,794","ask them as much as like, we have to do this."
"00:48:49,794 --> 00:48:51,695","I don't see an alternative, so. Bailey: We're just telling them."
"00:48:51,695 --> 00:48:54,598","Hansen: About getting them onboard. Bailey: We're like, ""Hey, we're in the production, you know,"
"00:48:54,598 --> 00:48:57,735","so we're definitely not gonna make the five weeks that's, you know, ideal for you guys."
"00:48:57,735 --> 00:48:58,736",Hansen: Yeah.
"00:48:59,440 --> 00:49:16,520","[Music] Um, so I guess we can start any time,"
"00:49:16,520 --> 00:49:18,322","uh, any time you want."
"00:49:18,322 --> 00:49:20,825","Bailey: Um, are you guys okay-- we have our camera crew."
"00:49:20,825 --> 00:49:22,827",They want to film this for the documentary.
"00:49:22,827 --> 00:49:28,799","So are you guys okay with being on camera, or your voices being on tape?"
"00:49:28,799 --> 00:49:30,434",Nordic Rep: Sure.
"00:49:30,434 --> 00:49:35,406","Bailey: The bad news is that we had about a five week, um..."
"00:49:35,406 --> 00:49:39,310","On your production schedule, it had five weeks out when we actually gave you guys the build,"
"00:49:39,310 --> 00:49:44,682","like, for us to actually get the build to you, and for you then to be able to get this pressed."
"00:49:44,682 --> 00:49:50,221","So with the bugs and other things we're running up against now, it looks like--"
"00:49:50,221 --> 00:49:53,324","I don't know if we're gonna need to go right up against that deadline,"
"00:49:53,324 --> 00:49:57,495",but we're gonna need more time than the five weeks we planned for
"00:49:57,495 --> 00:49:59,763",in that schedule you guys sent over.
"00:49:59,763 --> 00:50:04,235",Rice: I think the date we know we'd be confident at having a stable build ready for you to press disc
"00:50:04,235 --> 00:50:06,070",is April third.
"00:50:06,070 --> 00:50:10,441","So, yeah, I guess that's where the question comes in is if there's a little bit more wiggle room on your guys' side"
"00:50:10,441 --> 00:50:15,212",to try and push back that disc pressing date a little bit.
"00:50:15,212 --> 00:50:18,382","Nordic Rep: So you're saying April third would be ready to replicate, right?"
"00:50:18,382 --> 00:50:19,650",Rice: Yeah.
"00:50:22,786 --> 00:50:28,759","Nordic Rep: Well, I mean, that would give us enough time for an April 28th release."
"00:50:28,759 --> 00:50:29,793",Bailey: Good. Rice: Cool.
"00:50:29,793 --> 00:50:31,795",That's what we were hoping.
"00:50:31,795 --> 00:50:33,397",Bailey: Yay. All right.
"00:50:33,397 --> 00:50:35,766","Rice: Okay. So, yeah, I guess we just didn't know if there was, like, buffer"
"00:50:35,766 --> 00:50:39,470",built into that schedule or not.
"00:50:39,470 --> 00:50:43,374","Nordic Rep: I mean, it's tight, you know."
"00:50:43,374 --> 00:50:46,043",Rice: Sounds great. Hansen: That'd be awesome.
"00:50:46,043 --> 00:50:48,646","Nordic Rep: But let me--you know, if we can--you know, if that's a reliable date,"
"00:50:48,646 --> 00:50:53,017","if April 3 is reliable, you know, then I'm cool with it, you know."
"00:50:53,017 --> 00:50:58,756","If we actually do have a master going into replication on April 4,"
"00:50:58,756 --> 00:51:00,824","you know, that works for us."
"00:51:00,824 --> 00:51:02,826",-Okay. -But there's no-- I mean there's absolutely
"00:51:02,826 --> 00:51:04,795",no buffer in there anymore.
"00:51:04,795 --> 00:51:07,264","Rice: That's what we figured, but that sounds great."
"00:51:07,264 --> 00:51:10,000","I mean, I think the team's gonna be excited about that for sure."
"00:51:10,000 --> 00:51:13,704","Bailey: And having you guys in here as well, you know, this could be probably the biggest launch"
"00:51:13,704 --> 00:51:15,706",I think Double Fine's ever done.
"00:51:15,706 --> 00:51:17,875",Nordic Rep: Very good. Bailey: Yeah.
"00:51:17,875 --> 00:51:18,809",Exciting time.
"00:51:18,809 --> 00:51:20,878",Rice: So April 28th.
"00:51:20,878 --> 00:51:22,513","Hansen: Yep, April 28th."
"00:51:22,513 --> 00:51:23,881",Bailey: Awesome. Nordic Rep: All right.
"00:51:23,881 --> 00:51:28,252","Hansen: Yeah, yeah, it's-- we would-- basically it would be pencils down on the 27th."
"00:51:28,252 --> 00:51:30,754",Rice: Cool. Hansen: And then we'd just-- it just cooks in QA after that.
"00:51:30,754 --> 00:51:33,223",Rice: Right. Hansen: That should be really good.
"00:51:33,223 --> 00:51:35,826",We'll have a really solid build at that point.
"00:51:35,826 --> 00:51:38,095","Rice: Cool. I mean, it seems like best case scenario."
"00:51:38,095 --> 00:51:41,098",I didn't think they were gonna be so easy to move.
"00:51:41,098 --> 00:51:42,700","It's 'cause they had that buffer, waiting."
"00:51:42,700 --> 00:51:44,301",Bailey: I think the camera helped.
"00:51:44,301 --> 00:51:46,136",The camera probably did help.
"00:51:46,136 --> 00:51:48,806","Bailey: Thanks, 2 Player! Hansen: Yeah."
"00:51:48,806 --> 00:51:50,507",Schafer: Okay.
"00:51:50,507 --> 00:51:53,444",So I heard that I could add a character.
"00:51:53,444 --> 00:51:55,546","Yeah, okay. No, that's awesome."
"00:51:55,546 --> 00:51:57,881",Hansen: Maybe....two characters? Schafer: That's really good news.
"00:51:57,881 --> 00:52:04,555",I did not want to go into this knowing that we'd have to ship depending on a day one patch for basic stability.
"00:52:04,555 --> 00:52:06,991",So that's much better. That's awesome. Thank you.
"00:52:06,991 --> 00:52:11,795",Hansen: So this week's really important. So we need to make sure the team remains focused and we are reviewing the bugs constantly.
"00:52:11,795 --> 00:52:13,797",Rice: Sweet.
"00:52:13,797 --> 00:52:15,766","Cool, and Nordic's gonna be putting testers on it, too,"
"00:52:15,766 --> 00:52:17,434",looking at German.
"00:52:17,434 --> 00:52:19,269","Perfect. Coull: So, um, yeah."
"00:52:19,269 --> 00:52:21,271",Rice: Awesome. Sounds good.
"00:52:21,271 --> 00:52:23,440","Almost there, man. Almost there."
"00:52:25,175 --> 00:52:26,777",-I know.
"00:52:29,780 --> 00:52:32,416",Hopefully everyone will make one more week...
"00:52:32,416 --> 00:52:33,617","-...and we'll be, uh... -All right."
"00:52:35,519 --> 00:52:36,754",She's in. She's in right now.
"00:52:36,754 --> 00:52:37,788","Yeah, she just got here."
"00:52:37,788 --> 00:52:38,789",We should go talk to her.
"00:52:40,991 --> 00:52:42,026",Hi Anna. Kipnis: Hi.
"00:52:42,026 --> 00:52:43,260",Rice: Are you feeling better?
"00:52:43,260 --> 00:52:44,628",Kipnis: A little bit.
"00:52:44,628 --> 00:52:47,364","Rice: But they could turn around in three weeks they said, so --"
"00:52:47,364 --> 00:52:50,434","If it got to where we had to move it to the third, we probably could."
"00:52:51,468 --> 00:52:52,569",Yeah.
"00:52:52,569 --> 00:52:54,605",Kipnis: Well...
"00:52:54,605 --> 00:52:56,106","Rice: Well, I'm glad you're feeling better."
"00:52:56,106 --> 00:52:57,141",Kipnis: Yeah.
"00:52:57,141 --> 00:53:00,177",That was the worst week to have missed of work.
"00:53:00,177 --> 00:53:02,646","I mean, of all the times to get sick."
"00:53:02,646 --> 00:53:06,884","I would get emails every once in a while where I was like, fuck."
"00:53:06,884 --> 00:53:11,789","Well, I felt like I was letting the team down, but that the game wasn't gonna go in the toilet"
"00:53:11,789 --> 00:53:14,258",or anything while I was out so...
"00:53:14,258 --> 00:53:17,194","Yeah, I mean, it's nice to really trust your colleagues."
"00:53:17,194 --> 00:53:21,265","That's a good feeling that they actually, like, took the time to do it and stuff."
"00:53:21,265 --> 00:53:24,835","That's, I don't know, that's great, too, so."
"00:53:24,835 --> 00:53:30,340","Hey, I'm still not a hundred percent right now, but, um, I--I feel confident"
"00:53:30,340 --> 00:53:35,846","that we'll-- you know, we'll make it, especially with the little bit of extra time that we got."
"00:53:37,014 --> 00:53:38,048",Rice: Sounds good.
"00:53:38,048 --> 00:53:39,283",Crook: Okay. Rice: Good plan.
"00:53:47,658 --> 00:53:50,060","Boop, boop, boop."
"00:53:53,831 --> 00:53:55,065",Yay!
"00:53:56,460 --> 00:54:39,143","[Music] Crook: Yeah. Yeah, I'm just excited to be done, uh, soon."
"00:54:39,143 --> 00:54:41,345",Three years.
"00:54:41,345 --> 00:54:42,746","Kipnis: Yeah, it, uh, it's great."
"00:54:42,746 --> 00:54:44,481",It feels weird.
"00:54:44,481 --> 00:54:46,416",It feels weird that it's almost done.
"00:54:46,416 --> 00:54:47,885",It's the strangest thing.
"00:54:47,885 --> 00:54:49,419","Franzke: Yeah, it is kind of weird."
"00:54:49,419 --> 00:54:53,624","It's kind of weird to-- Well, it's kind of weird that it took three years."
"00:54:53,624 --> 00:54:57,394",I don't think--I don't think we kind of thought in the beginning it would take that long.
"00:54:57,660 --> 00:55:31,628","[Music] Schafer: Well, you know, three years is not that long for a game."
"00:55:31,628 --> 00:55:34,798","People will laugh at that, but Brutal was four years."
"00:55:34,998 --> 00:55:38,435",Grim-- I mean Psychonauts was five years.
"00:55:38,435 --> 00:55:45,442","Grim was three years, so it's the same amount of time as Grim with a smaller team and less crunch mode."
"00:55:45,442 --> 00:55:49,613","Grim was really, like, six years if you count all the evenings that we worked."
"00:55:49,613 --> 00:55:55,752","Um, but it's weird--it's weird to look at the old episodes and just think about how long we've been working on this"
"00:55:55,752 --> 00:55:57,788",and how different it felt in the beginning.
"00:55:58,160 --> 00:56:11,868","[Music] Look, Broken Age alumni."
"00:56:11,868 --> 00:56:14,538",We're wrapping it up. We're remembering the old people like Levi.
"00:56:14,538 --> 00:56:15,706","Ryken: Hi, everybody."
"00:56:15,706 --> 00:56:17,541",Rice: We miss you.
"00:56:17,541 --> 00:56:21,879","Schafer: Hello, everybody. Can you remind us, Greg, where we are, what's the schedule, and what will be happening now?"
"00:56:21,879 --> 00:56:26,550","Rice: So the next thing is locking down the build, which is happening at the end of the week."
"00:56:26,550 --> 00:56:34,858","Franzke: So really, it's not actually all that super glamorous, but essentially what you can see is all these files here"
"00:56:34,858 --> 00:56:37,661",that have the exclamation mark on it.
"00:56:37,661 --> 00:56:45,669",And what that means is that these files are different from the version of the file that's already in that branch.
"00:56:45,669 --> 00:56:51,074",So that's the release candidate branch and so I just say accept this and it will say okay.
"00:56:51,074 --> 00:56:54,878",That means I will overwrite all your files that you have right now
"00:56:54,878 --> 00:56:57,848",and then just let Perforce do its thing.
"00:56:57,848 --> 00:57:03,720","Have the little guy walking, which is still my favorite-- one of my favorite icons in terms of tools."
"00:57:06,023 --> 00:57:11,194","This is really a lot of programming, and especially release engineering"
"00:57:11,194 --> 00:57:18,802","is just sitting around waiting for files to be copied and for certain operations to be performed on files,"
"00:57:19,002 --> 00:57:22,406","which is just kind of weird, like one would expect that, you know, shipping a game is, like,"
"00:57:22,406 --> 00:57:24,808",super exciting kind of stuff.
"00:57:24,808 --> 00:57:28,278","But really, in the end of a day, it's a lot of copying files from A to B"
"00:57:28,278 --> 00:57:32,015",and sitting around waiting for those files to be copied.
"00:57:32,015 --> 00:57:38,822","Um, all right. So now we essentially have, like, all the yellow exclamation marks are gone,"
"00:57:38,822 --> 00:57:43,727","which means we now have a list of files, all the files that were changed."
"00:57:43,727 --> 00:57:47,597","And I'm just gonna say, okay, I want to commit these into the release kind of branch,"
"00:57:47,597 --> 00:57:51,134",so I'm gonna say integration from main.
"00:57:51,134 --> 00:57:55,505","And this is actually also lock down, so I'm gonna say content lock."
"00:57:55,505 --> 00:57:58,075","Oh, I actually have to spell it correctly."
"00:57:58,075 --> 00:58:02,679","And then I say submit, and that's essentially it."
"00:58:02,679 --> 00:58:09,219","So now we grab all the files from the main line and copy them over into the release candidate branch,"
"00:58:09,219 --> 00:58:11,788",and we lock down the build.
"00:58:11,788 --> 00:58:16,059","Rice: Right now all the, uh, disc stuff is basically off to Nordic and on their plate,"
"00:58:16,059 --> 00:58:18,195",so that should actually go into manufacturing this week.
"00:58:18,195 --> 00:58:20,831",And they said they said they're gonna talk with us for photos
"00:58:20,831 --> 00:58:22,866",and gonna update as they go along.
"00:58:22,866 --> 00:58:27,771",But this should be tracking towards same day launching the disc as the game digitally.
