"Timecode","Content"
"00:46:00,660 --> 00:46:05,077","Rice: Yeah. And I think that's why it's good to have this kind of picture of the rest of development here,"
"00:46:05,077 --> 00:46:08,721","to where we know like the 14th and the 28th are the days that we're looking at."
"00:46:08,721 --> 00:46:10,885","So that's the time we have to work with."
"00:46:10,885 --> 00:46:21,925","And I think just trying to prioritize and weight things to where we're making the most of that time is going to be the challenge."
"00:46:21,925 --> 00:46:31,681","Petty: And I guess my interpretation of looking at schedule is, that sort of, we need to have a much more structured definition of arbitrary polish"
"00:46:31,681 --> 00:46:34,846","to that date or we're never going to get the game's bugs under control."
"00:46:34,846 --> 00:46:37,586","And you know, I'm sure there are categories that are simple."
"00:46:37,586 --> 00:46:40,690","It's not like we're going to leave a missing animation or someone locked in a ""T"" pose, right?"
"00:46:40,690 --> 00:46:42,055","Like that's clearly a bug."
"00:46:42,055 --> 00:46:49,380","But you know, if I really liked to have that plant waving in the background or it's not quite as polished as, or the composition's slightly off"
"00:46:49,380 --> 00:46:52,502","in this one frame, well, I think the ship has sailed at that point on that stuff."
"00:46:52,502 --> 00:46:56,578","Unless there really, unless it's incredibly low risk and there's nothing else that's prior priority."
"00:46:56,880 --> 00:47:01,016","Rice: But yeah, there's a lot to do in the few months left."
"00:47:01,099 --> 00:47:05,000","Rice: There's just a lot to do and everyone's kind of aware of it."
"00:47:05,000 --> 00:47:08,381","So I think people are just really trying to push forward right now."
"00:47:08,381 --> 00:47:14,831","Yeah, it's about two months 'til we're saying pencils down and total bug fixing mode."
"00:47:14,831 --> 00:47:25,369","But I would imagine that people will start pulling longer hours and you know, trying to get every last bit of polish into the game as possible."
"00:47:28,720 --> 00:47:35,735","Crook: We just realized we have a lot of work still ahead of us, so I'm just, you know, at night I can, I kind of focus on animation."
"00:47:35,968 --> 00:47:42,144","I don't have to answer questions or run around, which is fine; that's what I'm supposed to do during the day,"
"00:47:42,144 --> 00:47:46,144","but it doesn't let me get a lot of the tasks that I have on my list."
"00:47:46,652 --> 00:47:54,386","So it's just, it's a, you know, it's a process that everything's sort of by hand, you know, still."
"00:47:54,440 --> 00:48:01,552","It's a craft that is, you're still sort of hand building things, you know."
"00:48:01,552 --> 00:48:04,052","It's not really a production line."
"00:48:04,680 --> 00:48:08,080","And those things take time."
"00:48:08,688 --> 00:48:11,368","So, but that's what makes the job fun."
"00:48:12,500 --> 00:48:15,380","That's why I like Double Fine, 'cause we still do that."
"00:48:15,380 --> 00:48:17,800","You know, we still sort of do things by hand."
"00:48:20,627 --> 00:48:23,227","But you know, it can also make it hard."
"00:48:25,408 --> 00:48:26,526","Schafer: I feel bad for Ray."
"00:48:26,526 --> 00:48:29,231","Ray's a family man; he shouldn't be staying here late."
"00:48:29,231 --> 00:48:30,311","But he is."
"00:48:32,334 --> 00:48:34,474","So I say no, no, don't do it."
"00:48:34,900 --> 00:48:38,760","Although I totally rely on him to do that so the schedule actually makes sense."
"00:48:41,100 --> 00:48:46,067","Schafer: This footage would be better if I made this into a metaphor, like the way that car turned out to be a perfect metaphor,"
"00:48:46,067 --> 00:48:50,146","but you know, making a game is a little bit like decorating a tree."
"00:48:51,280 --> 00:48:55,460","You take small ornaments from a box, you hang them on the various branches."
"00:48:55,980 --> 00:49:03,560","The branches are a metaphor for the backers, who hold up."
"00:49:04,960 --> 00:49:06,900","The ornaments are the sound effects."
"00:49:10,340 --> 00:49:13,080","And lights are the voice actors."
"00:49:14,330 --> 00:49:15,490","See how that works?"
"00:49:16,700 --> 00:49:18,560","Now do you understand game development?"
"00:49:21,780 --> 00:50:02,780","[Music] Schafer: It's loud, isn't it?"
"00:50:03,380 --> 00:50:04,580","Wake up, everybody!"
"00:50:05,160 --> 00:50:06,620","It's exciting, though, isn't it?"
"00:50:06,620 --> 00:50:07,520","Don't you love that smell?"
"00:50:09,419 --> 00:50:13,470","I'm just worried that a paper wad will get shot off, like that guy who got killed in Voyagers."
"00:50:14,180 --> 00:50:15,100","It was a similar thing."
"00:50:15,100 --> 00:50:17,060","Yeah, there's a paper wad stuck in the..."
"00:50:17,060 --> 00:50:17,800","[Loud pop]"
