"Timecode","Content"
"00:44:13,159 --> 00:44:16,765","And that's cool because that's the people that the game was inspired by in the first place."
"00:44:16,765 --> 00:44:24,070","But it's also really cool to see all the reactions from people who don't have those preconceptions, because they'll be like, yeah,"
"00:44:24,070 --> 00:44:26,778","so I was playing this thing and like I didn't know what it was and it seemed pretty cool."
"00:44:26,778 --> 00:44:29,450","You just kind of walk around and like cool stuff happens."
"00:44:29,450 --> 00:44:31,370","And like it was actually really awesome."
"00:44:31,370 --> 00:44:34,511","And that kind of thing is surprisingly cool to read."
"00:44:34,511 --> 00:44:40,426","So I've been trying to keep up with that stuff, just around the web and it's been really inspiring and awesome."
"00:44:40,426 --> 00:44:41,046","Schafer: Anything else?"
"00:44:41,046 --> 00:44:45,026","Mr. Remo? Anything? Anything else."
"00:44:45,026 --> 00:44:46,913","Remo: I will miss you guys a lot."
"00:44:46,920 --> 00:44:49,829","I really loved working here a lot and I'm bummed to be leaving."
"00:44:49,829 --> 00:44:53,531","Schafer: Well, we'll miss you, wish you well and we still think you're a big jerk."
"00:44:55,780 --> 00:44:56,691","Who agrees with me?"
"00:44:56,691 --> 00:45:38,341","[Applause] [Music]"
"00:45:42,140 --> 00:45:46,942","Offscreen Voice: [singing] I guess he's not a monster, but he's so far away."
"00:45:47,060 --> 00:45:56,160","Shay, we're meant to be for longer than forever."
"00:45:56,300 --> 00:45:57,683","Offscreen Voice: Who cares about Shay?"
"00:45:57,683 --> 00:45:59,339","I have evil deeds to do."
"00:45:59,340 --> 00:46:03,072","I used to be good like everyone else and Shay, but no!"
"00:46:03,335 --> 00:46:05,475","I am actually evil."
"00:46:05,720 --> 00:46:09,111","Offscreen Voice: [singing] for longer than forever."
"00:46:09,780 --> 00:46:12,434","As constant as the stars."
"00:46:12,434 --> 00:46:18,734","I close my eyes and I am where you are."
